Reference,Order Value,Group
547583,7330.44,0
566124,7333.92,1
558447,7334.4,1
538709,7335.09,0
544056,7336.64,1
566822,7341.36,0
560790,7341.6,1
565587,7342.28,1
536615,7342.92,1
579515,7344.68,1
558995,7346.37,0
541845,7346.55,0
548452,7348.02,1
565424,7354.48,0
570285,7355.32,1
563234,7357.35,0
544187,7357.57,0
580294,7363.75,1
556490,7365.12,0
540553,7365.33,1
546261,7365.54,0
537981,7366.68,1
563354,7368.03,0
577160,7369.8,1
574276,7371.52,1
579949,7373.34,1
558319,7374.67,0
577429,7375.44,1
578681,7376.2,0
569574,7381.91,0
556479,7382.24,0
570837,7386.54,0
571104,7386.54,1
580667,7387.52,1
549554,7387.6,0
570425,7392,1
579261,7393.1,1
561648,7394.12,0
573152,7395,1
544412,7397.69,1
547370,7398,0
558879,7399.08,1
575330,7399.48,0
560726,7399.68,0
541591,7401.24,0
572319,7401.45,0
569225,7401.85,1
556139,7401.96,1
547122,7404.39,1
556821,7405.9,1
570421,7406.32,1
539462,7412.4,0
573275,7413.85,1
558452,7414.22,1
580221,7414.4,0
579560,7414.53,0
580063,7416,0
573509,7416.32,1
580639,7418.45,0
578661,7420.92,1
580258,7422.16,1
574258,7424.95,0
538365,7425.6,0
563367,7427.16,0
570885,7428.68,0
541259,7430.7,0
580064,7432.14,1
542228,7434.43,0
538894,7438.5,0
560125,7439.04,0
559834,7439.96,1
581455,7441,0
580094,7442.4,0
558707,7442.71,1
564739,7444.71,1
558762,7450.93,0
539086,7451.6,1
558814,7453.35,1
565769,7453.8,1
575756,7457.02,0
569527,7457.5,0
554957,7460.31,0
547203,7463.43,1
579143,7464.72,1
545065,7464.8,0
555866,7467.08,0
548323,7469.1,1
576859,7469.28,0
560426,7470,0
566200,7471.62,0
579116,7472.64,0
543468,7473.3,1
576770,7474.48,0
568665,7474.74,1
570496,7476.66,0
537840,7477.8,0
560422,7477.92,0
573329,7479.86,1
564656,7480.2,1
576092,7484.4,0
562908,7484.75,1
577551,7485,0
562106,7486.02,1
542110,7490.88,1
555112,7495.29,1
567199,7496.64,1
546119,7499.31,1
578324,7499.43,1
557397,7500.75,1
544482,7502.88,1
568564,7502.95,1
578677,7504.42,0
551859,7506.94,0
561470,7509.52,1
566421,7512.68,0
561719,7514.1,1
542930,7514.5,1
577333,7516.6,1
578533,7520,1
564059,7520.28,1
576217,7520.7,1
539407,7522.47,0
580299,7524.96,0
576557,7527.23,0
539102,7527.6,1
561114,7528.18,1
576916,7530.25,1
563369,7532,1
546250,7532.28,1
563697,7532.28,1
576881,7532.89,1
551891,7534.08,1
537419,7534.45,0
559629,7536.1,1
578045,7536.16,0
559420,7539.2,0
568505,7539.2,1
544969,7542.8,1
566199,7542.92,1
550520,7544.64,1
569103,7545.45,0
543391,7545.6,1
554037,7547.76,1
575041,7549.98,1
566008,7550.27,0
564022,7552,0
552235,7554.95,1
580373,7558.2,0
545013,7558.93,1
542217,7560,0
545907,7562.4,0
547834,7562.52,0
569641,7563.64,1
580405,7565.76,0
547935,7565.8,0
541005,7566.06,1
573492,7567.04,1
581413,7569.66,1
563111,7570,0
578996,7570.48,0
577719,7572.06,0
549914,7575.7,1
546644,7576.36,0
564634,7576.73,0
568140,7578.72,1
539551,7578.75,0
546434,7579.39,1
567140,7584.73,1
562023,7584.9,0
557893,7589.76,1
537388,7591.5,1
557850,7592.2,0
557635,7594.09,0
574051,7594.6,1
572545,7595.28,0
561857,7596.48,1
542374,7596.54,0
551876,7598.32,1
580309,7598.96,1
559367,7600.6,1
572563,7601.04,1
542057,7601.2,0
541268,7601.48,1
539046,7602.25,0
564246,7603.44,0
547687,7603.5,0
541857,7610.4,1
550328,7612.47,1
576847,7613.76,1
548172,7615.3,0
546038,7621.35,0
548974,7622.65,1
554798,7625.4,1
545916,7626.08,0
581486,7627.82,0
561688,7630.28,1
559881,7631.64,0
538015,7634.68,1
545087,7635.45,0
548555,7635.6,1
557124,7636.66,1
538707,7636.86,0
547020,7637.07,0
568547,7638.8,1
573369,7640.9,1
541703,7641.5,1
565327,7642.8,1
545592,7643.75,0
573875,7647.5,0
559013,7647.72,0
555514,7650,1
574351,7651.2,0
564092,7654.35,0
548726,7654.78,1
549575,7656.88,1
564051,7660.56,1
576792,7660.71,1
556790,7661.22,1
547898,7662.6,1
554665,7663.18,1
562892,7664.83,1
549309,7665.84,0
566740,7666.4,0
561076,7666.88,0
559157,7670.31,0
568897,7670.88,0
561382,7671.75,0
560276,7672.5,0
539725,7672.97,1
563834,7675.88,1
573928,7675.95,1
547061,7677.65,1
554380,7679.36,0
560577,7679.47,1
563616,7680,0
544886,7680.27,1
567528,7681.2,1
558117,7681.96,1
548486,7682,1
575185,7682.64,1
557955,7685.42,0
579175,7686.8,1
541003,7689.55,1
570649,7691.2,1
564851,7694.28,1
556461,7694.82,0
561205,7696.92,1
574903,7699.86,1
537204,7700.04,1
561074,7700.77,0
556204,7704.06,0
572062,7709.25,0
561531,7710.23,0
554854,7711.25,0
563698,7712,0
558122,7713.28,0
549278,7714.2,1
577812,7714.38,1
566634,7714.52,1
541594,7715.25,1
561219,7717.8,0
574265,7718.25,1
578031,7720,1
545505,7720.75,0
572399,7721.08,0
554835,7722.8,1
552964,7725.41,0
561009,7729.48,0
553668,7730.7,1
563690,7731.4,0
568828,7731.62,1
553876,7734.59,0
554843,7734.9,1
543394,7735.2,1
547000,7736.67,0
574342,7740.9,0
563922,7745.64,0
554994,7745.76,0
552965,7746.9,0
549192,7748.38,1
568574,7748.4,1
538104,7752.9,1
556820,7753.42,0
550995,7755.54,1
548716,7756.56,0
537671,7757.5,0
573428,7758.8,0
540645,7762.14,0
565838,7763.6,1
563252,7763.7,1
580959,7764.26,0
544687,7765.3,1
551616,7766.1,0
559662,7769.3,1
573745,7769.86,1
574033,7771.4,0
563477,7775.25,1
566783,7775.93,1
541682,7776,0
570200,7777,0
581453,7777.02,0
551278,7777.15,1
560222,7778.1,1
558868,7782.94,0
557746,7783.5,0
572296,7785.92,0
553702,7786.68,0
571192,7788,0
540161,7789.24,1
552854,7789.68,1
573775,7789.98,1
577295,7790.34,1
552326,7791.32,0
543979,7791.33,1
547990,7796.36,0
550964,7800.13,0
539455,7803.03,1
567124,7803.9,1
563349,7804.32,0
557975,7808,1
575755,7809.21,1
567333,7809.68,1
572344,7812,1
559539,7812.92,0
547549,7813.53,1
567472,7816.6,1
537880,7817.4,1
581099,7818.75,0
569870,7819.5,1
538497,7819.7,0
557349,7820.12,0
578261,7820.4,1
545522,7821.01,0
546324,7822.98,0
543024,7826.44,1
557285,7829.36,0
573873,7830.16,1
565922,7830.56,0
563905,7831.45,0
538951,7833.42,0
543994,7833.6,0
549574,7835.42,1
550938,7842.42,1
566441,7843.36,0
543047,7846.54,1
552336,7846.86,1
536460,7849.44,1
536744,7850.1,0
555405,7852.64,1
576926,7852.76,0
574877,7854.52,1
567816,7855.68,1
557611,7861.68,0
566483,7863.42,1
555348,7864.29,1
537231,7868,0
559000,7868.64,0
539452,7870.94,1
536690,7871.52,1
555347,7871.85,0
575885,7877.8,1
572339,7877.88,1
542381,7881.1,0
555539,7881.12,0
539324,7881.84,1
550473,7882.16,1
565862,7886.15,0
552044,7887.68,1
556120,7887.94,1
541990,7888,1
537915,7890.66,0
557123,7891.92,1
566624,7892.34,0
576256,7894.7,0
557765,7895.16,0
543651,7896.16,1
550579,7900.96,1
552786,7901.28,1
562339,7902.44,0
563237,7902.46,1
562543,7903.44,0
566395,7904.8,0
571081,7906.86,0
536389,7907.3,0
560381,7910.4,1
555485,7911,1
574560,7911.58,0
536530,7912.8,0
572658,7917.91,1
559422,7918.6,1
546321,7920,1
547518,7920,1
567074,7924.25,1
548337,7924.33,1
543993,7928.12,1
579837,7929.6,1
576379,7930.4,0
574659,7931.69,0
539676,7931.72,1
576971,7934,1
548744,7934.1,1
569342,7934.4,1
579286,7934.63,1
563198,7935.6,0
580107,7936,1
544210,7937.88,1
545589,7938.8,0
572903,7938.96,1
575179,7939.75,1
548208,7940.8,0
551273,7943.52,1
555549,7943.85,1
542111,7952.6,0
558358,7953.34,1
543178,7953.75,1
566204,7954.72,1
564562,7956,0
552472,7959.6,1
573027,7960,0
578922,7961.66,1
550924,7963.65,0
569538,7965.11,1
569016,7965.18,1
541129,7968.6,1
550912,7969.8,1
563723,7973.32,1
544668,7974.24,0
555492,7975.35,1
553886,7975.5,1
542131,7975.53,1
576867,7978.8,1
544065,7978.88,0
569006,7981.84,1
569221,7988.3,0
543369,7989.28,0
541968,7991.11,0
537058,7992.29,1
561324,7993.44,1
572667,7996.28,0
556009,7997.54,1
553004,7997.92,1
571031,8001.28,1
561081,8001.72,1
569546,8003.2,0
558101,8004.7,1
542254,8005.27,0
558621,8005.44,0
573108,8012.16,1
580432,8013.06,1
580050,8013.87,1
558348,8014.62,1
567304,8018.56,1
565421,8020.32,0
541949,8023.41,0
575922,8023.6,0
560412,8024.28,0
542869,8025.16,1
555000,8025.26,1
551713,8028.15,0
555936,8028.72,0
555933,8028.72,1
543120,8029.8,1
552325,8031.08,1
559123,8031.36,0
537197,8032,0
542741,8035,1
542618,8035.5,0
575210,8035.61,0
554118,8037,1
568519,8038.52,0
540146,8046.78,1
569011,8049.52,1
562163,8053.15,1
580545,8053.76,1
565126,8057.4,0
539835,8057.75,0
558441,8059.36,0
569322,8062.36,0
564034,8062.88,0
573350,8064.18,1
539002,8065.65,1
560282,8069,0
551315,8069.68,0
563718,8070.4,1
554708,8070.4,0
578946,8071.28,0
559132,8072.37,1
544336,8076.2,0
579503,8076.51,1
561685,8076.6,1
581421,8076.72,0
553507,8078.36,0
577711,8084.94,1
552692,8086.4,1
544472,8087.04,1
568200,8087.139,0
545918,8087.52,0
548710,8087.76,0
558271,8087.76,0
557960,8093.46,0
554071,8094,1
558385,8094.24,0
571842,8094.8,1
555637,8096,0
554959,8096.16,1
549372,8096.9,1
571476,8098.4,1
540411,8098.42,0
555241,8098.75,1
561806,8100.81,1
567892,8102.1,0
578040,8103.42,1
564192,8104.72,0
574529,8104.97,1
554697,8105.76,0
571429,8111.2,0
566278,8117.05,0
547709,8118.49,0
576628,8118.54,1
565611,8122.94,0
576543,8124.48,0
561869,8126.25,1
565458,8128.48,0
563021,8129.26,1
550152,8129.35,0
540121,8130.08,1
580061,8130.3,1
539212,8130.85,1
553377,8132.8,1
574963,8132.82,0
540348,8134.71,0
553737,8136.45,1
571641,8136.45,1
568316,8141.76,0
558248,8141.84,0
551697,8142.75,0
556824,8142.96,0
543626,8143.08,1
569496,8143.18,1
544349,8145.34,1
574348,8149.36,1
570178,8149.68,1
572353,8152.2,1
540245,8152.8,1
565563,8155.68,1
569520,8156.2,1
538645,8160.4,1
540371,8161.45,0
543255,8162.7,1
576196,8164,0
560223,8170.89,0
559678,8175.42,0
553577,8177.4,0
540410,8179.5,1
572657,8180.48,1
554832,8180.64,0
541204,8181.84,0
569532,8183.88,1
575186,8184.99,1
569827,8187.36,0
567173,8190.14,0
564161,8192.64,0
537255,8194.01,0
567323,8198.19,1
565427,8200.44,1
557066,8202.78,0
547874,8203.8,0
572866,8206.61,0
575605,8206.94,1
566021,8211.06,1
542790,8214.75,0
545469,8215.25,0
552450,8216,0
570861,8217.48,0
570700,8219.4,1
549558,8219.75,0
544937,8221.36,0
576931,8222.06,1
549429,8222.32,0
554526,8222.49,0
580193,8223.93,1
562127,8224.14,0
574890,8228,0
564371,8228.94,1
575893,8231.63,1
581002,8233.22,1
556429,8233.54,0
540512,8233.62,1
577804,8234,0
572930,8235.75,1
545591,8236.75,0
581193,8236.76,1
575969,8237.83,0
568169,8238.78,0
575693,8240.64,0
549885,8240.75,0
551133,8244.96,1
578005,8246.08,1
548988,8251.7,0
538199,8254.4,0
546764,8255.76,0
578687,8258.79,0
545518,8259.06,1
552330,8262,1
563089,8262.4,0
564181,8262.54,1
554546,8263.69,1
547811,8264.6,1
548636,8266.75,1
571323,8270.22,1
578034,8271.38,1
551733,8272.36,1
572128,8276.4,1
581104,8277.18,0
550296,8278.55,1
552279,8281.2,1
539259,8281.24,1
574242,8283.8,0
536607,8285.37,1
544041,8285.4,1
565223,8286.88,1
560634,8287.2,1
563096,8287.36,1
564170,8288.28,0
549943,8292,1
560449,8294,1
537593,8295,1
551702,8295.75,1
576447,8296.6,1
562944,8297.1,1
579432,8297.52,0
572899,8299.8,0
559128,8300.77,0
561203,8304.48,0
569405,8305.34,0
574696,8306.98,1
540525,8307.2,0
573335,8307.81,1
574869,8310.4,1
552714,8312.5,0
558390,8314.64,0
550504,8315.75,1
547714,8316,1
570125,8320.14,1
575700,8320.56,0
547891,8320.75,1
556039,8321,0
555934,8322,1
561862,8324.12,1
549881,8326,0
579870,8329.86,1
575937,8330.85,0
568050,8332.38,0
551721,8333.4,1
564976,8336,0
548370,8339.4,1
574251,8340.4,0
546988,8341.42,1
560977,8343.72,0
569590,8344.79,0
577980,8346.44,0
553063,8347,1
567524,8350.65,0
553392,8351.28,1
550480,8352.44,0
574896,8352.54,0
541362,8352.56,0
545583,8356.25,0
550616,8356.5,0
576646,8356.6,1
569214,8358.48,1
555921,8369.64,1
552121,8370.04,1
552193,8371.2,0
563746,8375.04,1
542708,8375.56,1
568872,8378.96,0
547365,8379.3,0
556574,8380.41,1
571668,8380.74,0
551996,8388.48,0
579268,8390.4,0
569120,8393,0
540990,8394.1,0
566304,8394.7,1
565921,8395,1
543587,8395.11,1
555594,8396.04,1
566320,8398.8,1
559316,8399.82,1
549589,8402.4,1
548859,8403.36,1
567386,8407.5,1
575929,8407.68,0
539295,8408.4,1
542795,8414.7,0
581426,8416.72,0
566074,8418.8,0
574719,8418.8,1
576677,8424.13,0
536425,8432.35,1
539257,8437.52,0
537395,8438.4,0
574654,8438.46,0
566443,8439.84,0
540113,8440.25,0
538836,8440.44,0
576905,8441.08,0
552464,8441.55,1
575903,8442.84,1
545042,8445.5,1
559308,8446.76,0
546392,8447.78,0
540704,8448.29,0
557933,8452.15,1
579150,8452.4,1
571728,8452.4,1
556828,8455.44,1
555583,8456.78,1
547985,8457.4,1
559369,8458.2,1
574079,8460.05,0
554672,8465.64,0
540505,8467.03,1
567193,8467.2,0
577501,8468.46,0
579531,8468.68,1
573423,8469.16,1
570224,8471.04,1
541996,8473.16,0
564868,8474.4,1
550149,8474.4,0
557414,8476.16,1
578468,8480.46,0
545915,8480.64,1
557280,8482.05,0
580822,8482.63,1
564855,8483.8,1
567904,8486.4,1
538851,8489.8,0
550773,8491.14,1
572737,8494.68,1
547252,8496.18,0
548558,8500.03,1
542737,8500.59,1
538051,8500.8,0
569677,8501.19,1
563170,8502,1
540493,8503.08,1
563821,8503.92,1
552260,8505.12,1
559254,8506.96,1
562347,8509.02,1
575207,8509.76,1
574619,8511.36,1
547361,8514.24,1
564800,8514.66,0
573374,8515.33,0
548858,8516.2,1
547803,8517.25,0
537163,8517.36,0
547517,8519.34,0
573934,8520.6,0
544659,8522.25,0
563741,8524.8,1
576907,8526.05,1
563534,8526.08,1
572753,8526.21,1
545718,8527.2,1
561807,8529.24,1
554105,8529.24,1
536406,8530.56,1
550199,8532.92,0
562950,8533,0
558892,8534.79,1
538646,8536.32,0
577610,8538.66,1
547068,8540.5,1
547934,8540.8,0
537627,8544.2,0
574936,8546.24,0
550826,8547,1
569867,8548.5,0
548371,8550.36,0
574909,8551.95,1
546079,8552.1,1
554762,8554.4,0
559042,8556.62,1
538689,8558.52,1
551542,8559.72,1
561887,8560.8,0
571740,8564.16,0
580911,8564.71,1
575342,8565.48,1
554359,8569.8,1
579991,8570.52,1
538418,8573.44,0
565990,8574.8,0
537128,8575.2,0
569019,8577.12,1
541686,8578.44,1
578366,8581.95,1
575855,8583.44,1
575321,8583.75,0
564647,8584.8,0
569210,8584.96,0
550204,8586.8,0
553537,8590.21,0
576068,8590.43,1
538908,8594.2,0
546831,8594.2,0
543108,8595.68,0
578789,8596.56,0
545696,8597.12,1
558102,8598.09,1
554349,8598.52,1
563370,8598.56,1
557614,8598.72,0
568063,8599.5,0
542090,8600.31,0
557226,8601.8,1
577798,8602.44,1
546368,8602.56,1
578815,8603.7,1
540522,8604.3,0
559700,8604.72,0
560834,8606.76,0
551137,8608,1
559460,8608.86,1
553341,8609.7,0
550106,8616.34,1
573907,8617.05,0
580692,8617.81,1
563090,8627.33,0
538510,8627.58,1
553925,8628.2,1
547555,8629.2,1
574590,8630.34,1
576322,8630.56,0
561689,8632.72,1
541985,8637.88,0
550008,8639.1,0
539578,8640,1
538095,8640.99,0
542390,8642,1
562596,8643.2,1
574020,8643.76,1
575731,8651.16,0
560188,8654.4,0
546625,8656.4,1
547861,8658.24,0
566722,8658.72,0
545086,8660.58,0
577302,8661.24,0
554976,8663.77,1
579307,8664.72,1
562784,8668.39,1
538796,8669.7,1
573344,8673.13,1
581142,8677.24,1
550312,8682.05,1
566288,8682.24,0
547909,8684.91,1
581516,8685.08,1
553346,8687.7,0
556063,8687.9,0
560397,8688.36,1
559784,8692.32,0
574591,8692.85,1
543554,8694,0
561584,8694,0
551274,8696.8,0
551161,8699.66,1
541006,8700,0
556103,8701.02,1
577543,8701.42,0
572244,8702.1,1
556219,8704.92,1
578479,8705.8,1
578515,8707.74,1
573178,8708.4,1
537690,8712,1
570663,8712.76,1
561783,8714.33,1
567801,8717.6,0
545184,8719.48,1
567202,8721.6,0
563915,8721.78,0
567938,8722.98,0
562701,8724.8,1
557560,8724.8,0
538715,8724.92,1
537199,8725.05,1
566616,8725.9,1
574260,8726.1,1
576328,8726.12,1
554038,8728.32,1
572292,8733.24,0
572238,8735.26,0
569662,8736.75,1
562260,8737.44,0
559441,8738,1
580389,8740.55,1
560010,8740.92,1
580048,8746.65,1
580596,8747.82,0
547401,8750.56,1
547049,8752,0
542601,8754.52,1
569965,8755.32,0
538593,8758.38,0
543378,8759.52,0
547883,8760.24,0
553844,8760.72,0
580643,8763.23,1
568144,8764.32,1
575643,8765.76,0
566420,8767.68,1
550440,8767.92,0
562220,8768.52,1
548865,8769.6,1
541602,8776.24,1
544311,8778.77,1
561656,8782.36,0
564052,8785.2,1
562576,8785.55,1
579807,8787.66,1
561912,8789.76,1
577689,8794.5,0
558126,8795.04,1
563034,8798,0
556247,8804.4,1
570409,8806.4,1
556303,8812.45,1
551957,8814.96,0
561071,8816.64,0
580134,8819.24,1
577745,8819.32,1
566393,8823.22,1
536819,8823.6,0
557328,8830.97,1
541289,8831.2,0
578069,8832.27,0
556440,8834.28,0
536805,8835.84,0
563476,8838.72,1
550989,8838.81,0
559831,8839.2,0
541139,8839.88,0
580808,8845.38,1
544688,8846.7,1
574299,8846.95,1
579605,8850.4,0
579571,8850.81,1
537156,8852.25,1
536974,8853.24,1
538311,8855.6,0
564227,8858.34,1
553363,8859,1
559331,8863.88,1
564078,8864.1,1
580030,8864.88,0
556050,8867.84,0
540538,8869.41,1
547572,8870.29,1
543658,8871.63,0
564352,8872.48,0
541302,8876.02,0
563674,8876.42,0
550526,8876.85,0
561690,8880.38,0
553730,8881.92,0
536762,8884.26,1
577090,8885.27,1
549249,8888.32,1
578665,8889.92,0
580517,8890,0
557283,8892.16,1
578850,8892.4,0
562387,8892.53,1
567545,8895.63,0
580055,8899.2,1
567200,8899.52,0
570230,8899.85,1
550289,8901.16,1
569847,8901.45,0
579747,8901.45,1
548255,8902.15,1
548511,8904.44,1
556509,8905.17,0
540160,8906.16,1
552963,8906.73,1
577127,8906.88,1
547378,8910,0
574832,8911.18,0
562907,8911.62,0
568215,8912.96,1
540947,8918,0
563946,8922.12,1
542434,8922.39,0
573572,8927.28,1
555741,8927.34,0
557603,8928.38,0
555416,8928.48,1
550304,8930.82,0
547960,8930.95,1
552711,8931.52,1
580633,8931.84,1
553682,8932.16,0
575623,8934.75,0
537850,8936.48,0
544393,8937.69,1
544663,8938,0
567797,8938.34,0
550750,8939.4,1
536562,8939.7,1
540462,8940.75,0
549590,8944,0
569483,8947.08,0
552528,8949.6,0
573870,8953.1,0
537077,8953.59,0
540809,8955,0
575979,8955.88,0
545318,8956.08,1
541112,8957.3,0
556214,8958.95,0
579546,8960.4,0
541756,8960.96,1
548614,8961.25,1
561095,8961.31,0
558759,8963.34,1
554465,8965.8,1
558053,8966.65,1
554129,8968.26,1
572024,8969.4,1
580283,8970.24,0
579162,8971.92,0
544904,8971.95,0
557641,8972.38,1
565147,8973,0
541014,8973.12,1
554356,8973.3,1
577770,8973.45,1
569853,8974.24,1
537376,8979.4,0
575983,8980.02,1
549749,8982.16,0
540817,8982.2,0
549247,8982.4,0
550339,8983.8,1
560483,8984.5,1
566235,8984.96,1
544801,8986.08,0
565295,8986.93,1
544800,8987.05,0
553893,8987.2,0
552309,8988.25,1
554640,8989.2,1
565204,8991.36,0
579530,8992.06,1
575188,8992.8,1
566705,8995.86,1
537159,8997,1
574743,8998.89,0
546435,9003.51,1
562217,9004.42,1
538631,9006.8,0
575139,9007.52,0
545988,9007.7,0
548551,9008,1
564136,9011.8,0
543118,9013.36,0
561105,9018.75,1
556252,9020.9,0
580876,9023.64,1
560278,9031.23,0
574920,9031.5,0
544676,9032.92,1
545994,9038.12,1
578234,9040.2,1
552642,9042.8,1
577337,9047.53,0
564731,9048.06,1
580043,9048.06,1
538879,9049.02,1
538814,9049.6,1
568883,9051.68,1
575326,9053.01,1
558321,9055.6,1
577520,9056.41,1
542626,9058.14,0
568592,9060.96,1
548317,9065,1
539252,9068.48,1
555234,9069.5,1
556125,9069.84,1
545709,9070.59,1
559153,9072,0
570095,9072.9,0
563179,9073.24,1
568402,9074.52,1
545303,9075.5,1
571679,9078.79,0
562459,9082.08,0
569001,9085.6,1
550298,9087.65,0
571926,9088.12,0
550901,9088.45,0
569579,9088.68,1
571831,9089.96,1
540265,9090.2,1
538382,9094.68,1
541481,9094.89,1
581187,9095.8,1
557750,9099.36,0
547715,9099.52,1
557132,9103.68,0
549313,9105.6,0
536943,9106.9,1
557619,9109.36,1
575336,9117.33,1
557760,9119.5,0
547511,9119.88,1
554289,9120.17,0
576081,9120.84,1
552372,9121.09,0
574354,9121.68,0
549052,9127.9,1
546189,9135.53,0
549561,9139.97,0
563248,9140.5,1
539408,9141.44,1
565446,9142,0
538014,9142.5,1
555942,9145.5,1
547205,9146,1
569244,9146.22,0
563567,9147.6,0
574273,9147.6,1
541509,9149.92,1
542623,9150,1
578120,9150.12,0
572544,9150.35,1
560025,9151,1
574693,9151.55,0
539043,9152.5,1
557474,9156,1
562455,9156,1
545826,9159.43,0
550251,9159.72,0
547513,9159.75,1
552272,9160.88,1
570111,9161.36,1
572237,9165.72,0
551033,9165.88,0
575642,9168.6,0
562926,9168.72,0
542812,9170.9,0
548408,9172.15,0
547035,9181.12,0
551282,9182.56,0
545021,9182.7,1
575828,9189.52,1
546062,9193.4,0
568902,9195.84,0
566303,9197,1
545037,9197.1,1
572744,9198.28,0
561863,9198.85,1
567308,9201.9,0
551276,9203.49,0
565224,9204.12,1
563171,9208.08,1
565728,9211.2,1
581013,9213.52,0
580678,9214.33,1
560249,9218.16,0
553888,9220.77,1
568706,9221.7,1
580877,9221.8,1
538201,9222,0
568172,9222.5,1
567373,9224.11,1
568996,9228.96,1
545580,9229.14,1
554671,9230,1
543392,9231.04,0
568143,9231.75,0
565181,9234,1
543598,9234.72,0
561710,9238.32,0
563194,9239.75,1
536685,9240.48,1
543733,9240.74,0
575519,9242.6,0
557305,9243.5,1
544338,9245.45,0
544846,9247.49,0
537609,9248.84,1
549787,9255.14,0
562951,9256.68,0
553050,9257.5,1
536582,9260.72,1
541795,9261.7,0
559707,9263,0
560603,9267.61,0
563348,9268.38,0
561903,9269.92,0
552536,9270.8,0
560870,9272.42,0
553190,9273.1,0
581132,9273.6,1
564317,9273.8,1
555388,9277.05,0
555312,9279.6,1
571920,9279.76,0
564896,9281.28,0
580872,9283.96,0
562774,9286.4,1
568829,9292.41,1
558383,9296.28,0
576834,9296.81,1
579400,9297.92,0
540463,9305.1,0
568318,9306,1
556819,9307.26,0
568131,9308.96,0
548500,9313.64,0
565515,9314.49,0
578633,9315.8,1
549949,9316.6,1
538419,9320.22,0
573402,9323.49,0
577365,9327.21,1
574676,9328.8,0
563029,9330.56,1
566973,9333.6,0
569903,9336.6,1
570719,9336.6,0
568225,9337,0
574923,9337.93,0
578008,9339.58,1
559686,9340.31,0
575843,9343.4,1
568333,9344.79,1
552721,9347.4,0
576069,9351.28,1
562849,9351.92,0
570256,9352.83,0
574491,9353,0
570446,9353.12,1
536395,9357.4,1
562930,9358.24,1
559318,9359.46,1
546883,9360,0
545459,9360.49,0
563656,9361.2,0
581471,9365.48,1
569215,9366,1
580262,9369.76,1
580901,9370.8,1
560261,9371.58,0
572884,9373,0
553566,9373.58,0
556914,9373.92,1
554942,9373.95,0
573386,9373.98,0
558729,9374.64,1
578151,9376.18,1
560250,9378.72,1
549902,9378.95,0
567944,9380.16,0
538170,9381.82,1
574899,9383.15,0
556304,9383.2,0
552183,9384,1
571244,9384.76,0
549123,9384.76,1
579433,9385.25,0
548801,9387.27,1
551170,9387.4,0
552456,9392.7,1
549754,9393.6,1
576848,9394.24,0
576780,9394.55,0
551332,9395.1,0
569857,9396.72,1
573019,9397.4,0
558461,9399.52,1
557297,9400.35,0
544888,9400.95,1
545545,9401.22,1
562649,9401.34,0
578805,9403.68,1
558757,9406.08,1
572925,9411.2,1
545514,9411.34,1
562841,9411.84,1
543044,9412.5,1
544332,9412.9,1
576093,9413.6,0
568662,9414,1
543976,9415.52,1
578086,9420.64,0
538852,9421.35,1
557503,9421.68,1
